PLAYER_NAME,OPPONENT,H2H_GAMES,H2H_AVG_PTS,H2H_MEDIAN_PTS,H2H_STD_PTS,H2H_FG_PCT,H2H_TS_PCT,H2H_TS_VS_OVERALL,H2H_FGA_VS_OVERALL,H2H_MIN_VS_OVERALL,H2H_AVG_FGA,H2H_AVG_MIN,L3_H2H_AVG_PTS,L5_H2H_AVG_PTS,H2H_PTS_TREND,H2H_CURRENT_SEASON_AVG_PTS,H2H_GAMES_CURRENT_SEASON,H2H_HOME_AVG_PTS,H2H_AWAY_AVG_PTS,H2H_CONFIDENCE,H2H_SCORING_PROFILE,DAYS_SINCE_LAST_H2H
Cason Wallace,SAS,8,9.5,8.0,5.13,0.4286,0.5295,-0.0191,1.35,1.44,8.75,28.5,8.0,7.0,-1.5,7.0,5,6.75,12.25,0.7398,MIXED,66
Cason Wallace,TOR,3,13.0,9.0,12.49,0.5769,0.6915,0.1429,1.27,-2.39,8.67,24.67,13.0,13.0,0.0,15.0,2,3.0,18.0,0.384,MINUTES,46
Cason Wallace,UTA,7,10.14,10.0,4.1,0.5686,0.6901,0.1415,-0.11,0.37,7.29,27.43,8.67,9.2,-1.48,9.0,4,11.25,8.67,0.7049,EFFICIENCY,6
Cason Wallace,WAS,4,9.75,10.5,4.35,0.6087,0.7605,0.2119,-1.65,-2.06,5.75,25.0,10.0,9.75,0.25,8.0,2,10.5,9.0,0.5166,VOLUME,21
Cedric Coward,ATL,1,17.0,17.0,0.0,0.4667,0.5667,-0.0179,4.55,0.16,15.0,26.0,17.0,17.0,0.0,17.0,1,17.0,17.0,0.46,VOLUME,80
Cedric Coward,BKN,1,21.0,21.0,0.0,0.5333,0.7,0.1154,4.55,1.16,15.0,27.0,21.0,21.0,0.0,21.0,1,21.0,21.0,0.46,VOLUME,90
Cedric Coward,BOS,1,12.0,12.0,0.0,0.25,0.4098,-0.1747,1.55,0.16,12.0,26.0,12.0,12.0,0.0,12.0,1,12.0,12.0,0.46,VOLUME,150
Cedric Coward,CHA,1,17.0,17.0,0.0,0.6667,0.8603,0.2758,-1.45,1.16,9.0,27.0,17.0,17.0,0.0,17.0,1,17.0,17.0,0.46,EFFICIENCY,73
Cedric Coward,CHI,2,20.5,20.5,4.95,0.5312,0.5994,0.0148,5.55,-1.74,16.0,24.1,20.5,20.5,0.0,20.5,2,24.0,17.0,0.4422,VOLUME,14
Cedric Coward,CLE,2,11.0,11.0,1.41,0.5714,0.7392,0.1547,-3.45,-4.59,7.0,21.25,11.0,11.0,0.0,11.0,2,12.0,10.0,0.4744,VOLUME,5
Cedric Coward,DAL,2,15.0,15.0,8.49,0.4762,0.601,0.0164,0.05,0.66,10.5,26.5,15.0,15.0,0.0,15.0,2,21.0,9.0,0.3755,NEUTRAL,140
Cedric Coward,DEN,3,15.67,15.0,11.02,0.4571,0.5834,-0.0012,1.22,-1.21,11.67,24.63,15.67,15.67,0.0,15.67,3,10.0,27.0,0.4149,NEUTRAL,3
Cedric Coward,DET,2,12.0,12.0,7.07,0.4706,0.6397,0.0551,-1.95,2.16,8.5,28.0,12.0,12.0,0.0,12.0,2,17.0,7.0,0.3717,VOLUME,29
Cedric Coward,GSW,2,5.5,5.5,4.95,0.625,0.6875,0.1029,-6.45,-7.34,4.0,18.5,5.5,5.5,0.0,5.5,2,5.5,5.5,0.3305,VOLUME,61
Cedric Coward,HOU,3,8.33,8.0,1.53,0.3,0.3729,-0.2117,-0.45,2.26,10.0,28.1,8.33,8.33,0.0,8.33,3,8.5,8.0,0.518,MINUTES,15
Cedric Coward,IND,1,27.0,27.0,0.0,0.6923,0.9146,0.3301,2.55,-1.84,13.0,24.0,27.0,27.0,0.0,27.0,1,27.0,27.0,0.46,VOLUME,168
Cedric Coward,LAC,4,14.25,13.5,6.7,0.46,0.5369,-0.0476,2.05,0.16,12.5,26.0,16.67,14.25,2.42,14.25,4,19.0,9.5,0.5121,VOLUME,35
Cedric Coward,LAL,3,11.33,13.0,5.69,0.4,0.5006,-0.084,-0.45,-4.84,10.0,21.0,11.33,11.33,0.0,11.33,3,13.0,10.5,0.4464,MINUTES,97
Cedric Coward,MIA,1,16.0,16.0,0.0,0.5556,0.7435,0.1589,-1.45,-3.84,9.0,22.0,16.0,16.0,0.0,16.0,1,16.0,16.0,0.46,MINUTES,169
Cedric Coward,MIL,1,15.0,15.0,0.0,0.5556,0.7591,0.1745,-1.45,-0.84,9.0,25.0,15.0,15.0,0.0,15.0,1,15.0,15.0,0.46,EFFICIENCY,106
Cedric Coward,MIN,4,12.5,13.5,3.11,0.4359,0.5536,-0.031,-0.7,-0.09,9.75,25.75,12.33,12.5,-0.17,12.5,4,11.0,14.0,0.5603,EFFICIENCY,39
Cedric Coward,NOP,4,13.0,13.0,0.82,0.5263,0.6262,0.0416,-0.95,0.91,9.5,26.75,12.67,13.0,-0.33,13.0,4,13.5,12.5,0.6164,EFFICIENCY,71
Cedric Coward,NYK,2,13.0,13.0,2.83,0.381,0.5031,-0.0815,0.05,3.31,10.5,29.15,13.0,13.0,0.0,13.0,2,15.0,11.0,0.4485,MINUTES,10
Cedric Coward,OKC,3,14.0,13.0,1.73,0.3871,0.5585,-0.0261,-0.12,0.83,10.33,26.67,14.0,14.0,0.0,14.0,3,13.0,16.0,0.536,NEUTRAL,92
Cedric Coward,ORL,2,15.0,15.0,2.83,0.5455,0.6432,0.0587,0.55,-0.84,11.0,25.0,15.0,15.0,0.0,15.0,2,13.0,17.0,0.4565,EFFICIENCY,83
Cedric Coward,PHI,2,20.5,20.5,10.61,0.5833,0.7218,0.1373,1.55,4.66,12.0,30.5,20.5,20.5,0.0,20.5,2,28.0,13.0,0.3836,VOLUME,32
Cedric Coward,PHX,2,10.5,10.5,4.95,0.3529,0.5229,-0.0617,-1.95,0.11,8.5,25.95,10.5,10.5,0.0,10.5,2,7.0,14.0,0.3918,VOLUME,12
Cedric Coward,POR,2,11.0,11.0,0.0,0.5,0.5159,-0.0686,-0.45,-0.84,10.0,25.0,11.0,11.0,0.0,11.0,2,11.0,11.0,0.52,EFFICIENCY,64
Cedric Coward,SAC,3,11.33,10.0,7.09,0.4333,0.5208,-0.0637,-0.45,1.16,10.0,27.0,11.33,11.33,0.0,11.33,3,19.0,7.5,0.426,EFFICIENCY,66
Cedric Coward,SAS,3,13.33,12.0,5.13,0.4211,0.5203,-0.0643,2.22,1.43,12.67,27.27,13.33,13.33,0.0,13.33,3,12.0,14.0,0.4688,VOLUME,17
Cedric Coward,TOR,2,13.5,13.5,2.12,0.5,0.5963,0.0117,-0.45,2.26,10.0,28.1,13.5,13.5,0.0,13.5,2,15.0,12.0,0.4657,MINUTES,8
Cedric Coward,UTA,1,17.0,17.0,0.0,0.6364,0.743,0.1584,0.55,3.16,11.0,29.0,17.0,17.0,0.0,17.0,1,17.0,17.0,0.46,MINUTES,120
Cedric Coward,WAS,2,12.5,12.5,2.12,0.5,0.593,0.0084,-1.45,1.16,9.0,27.0,12.5,12.5,0.0,12.5,2,14.0,11.0,0.462,NEUTRAL,104
Chaney Johnson,ATL,2,7.0,7.0,5.66,0.6,0.6434,-0.0165,0.0,1.96,5.0,21.3,7.0,7.0,0.0,7.0,2,11.0,3.0,0.3412,NEUTRAL,8
Chaney Johnson,CHA,1,11.0,11.0,0.0,0.6667,0.7994,0.1395,1.0,7.86,6.0,27.2,11.0,11.0,0.0,11.0,1,11.0,11.0,0.46,MINUTES,11
Chaney Johnson,DET,1,5.0,5.0,0.0,0.6667,0.8333,0.1735,-2.0,2.66,3.0,22.0,5.0,5.0,0.0,5.0,1,5.0,5.0,0.46,VOLUME,32
Chaney Johnson,GSW,1,11.0,11.0,0.0,0.625,0.6875,0.0276,3.0,-0.74,8.0,18.6,11.0,11.0,0.0,11.0,1,11.0,11.0,0.46,VOLUME,17
Chaney Johnson,LAL,1,2.0,2.0,0.0,0.5,0.5,-0.1599,-3.0,-5.04,2.0,14.3,2.0,2.0,0.0,2.0,1,2.0,2.0,0.46,VOLUME,15
Chaney Johnson,MEM,1,4.0,4.0,0.0,1.0,1.0,0.3401,-3.0,-14.34,2.0,5.0,4.0,4.0,0.0,4.0,1,4.0,4.0,0.46,VOLUME,33
Chaney Johnson,MIL,1,5.0,5.0,0.0,0.6667,0.8333,0.1735,-2.0,-11.14,3.0,8.2,5.0,5.0,0.0,5.0,1,5.0,5.0,0.46,VOLUME,4
Chaney Johnson,NYK,1,4.0,4.0,0.0,0.1667,0.2907,-0.3692,1.0,4.66,6.0,24.0,4.0,4.0,0.0,4.0,1,4.0,4.0,0.46,MINUTES,22
Chaney Johnson,OKC,1,12.0,12.0,0.0,0.8333,0.8721,0.2122,1.0,7.66,6.0,27.0,12.0,12.0,0.0,12.0,1,12.0,12.0,0.46,MINUTES,24
Chaney Johnson,PHI,1,6.0,6.0,0.0,0.0,0.3151,-0.3447,1.0,4.66,6.0,24.0,6.0,6.0,0.0,6.0,1,6.0,6.0,0.46,MINUTES,28
Chaney Johnson,POR,2,14.5,14.5,3.54,0.6875,0.7428,0.083,3.0,6.16,8.0,25.5,14.5,14.5,0.0,14.5,2,17.0,12.0,0.4416,VOLUME,19
Chaney Johnson,SAC,2,5.5,5.5,2.12,0.4286,0.6279,-0.032,-1.5,-7.19,3.5,12.15,5.5,5.5,0.0,5.5,2,4.0,7.0,0.4087,MINUTES,13
Chaney Johnson,WAS,1,9.0,9.0,0.0,0.6,0.7653,0.1054,0.0,1.96,5.0,21.3,9.0,9.0,0.0,9.0,1,9.0,9.0,0.46,EFFICIENCY,6
Charles Bassey,ATL,2,3.5,3.5,0.71,0.5,0.5087,-0.1015,-0.43,-4.16,3.0,6.95,3.5,3.5,0.0,3.0,1,4.0,3.0,0.4528,MINUTES,12
Charles Bassey,CHA,1,1.0,1.0,0.0,0.0,0.5682,-0.0421,-3.43,-10.01,0.0,1.1,1.0,1.0,0.0,1.0,1,1.0,1.0,0.46,VOLUME,13
Charles Bassey,CHI,2,3.5,3.5,2.12,0.75,0.6579,0.0477,-1.43,1.89,2.0,13.0,3.5,3.5,0.0,3.5,0,5.0,2.0,0.3691,EFFICIENCY,460
Charles Bassey,CLE,1,0.0,0.0,0.0,0.0,0.0,-0.6102,-2.43,-8.11,1.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,VOLUME,372
Charles Bassey,DAL,2,0.0,0.0,0.0,0.0,0.0,-0.6102,-1.43,2.89,2.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.52,MINUTES,511
Charles Bassey,DEN,1,0.0,0.0,0.0,0.0,0.0,-0.6102,-2.43,-7.11,1.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,VOLUME,462
Charles Bassey,DET,2,4.5,4.5,2.12,0.6667,0.6541,0.0438,-0.43,1.89,3.0,13.0,4.5,4.5,0.0,3.0,1,4.5,4.5,0.3918,EFFICIENCY,159
Charles Bassey,GSW,2,1.0,1.0,1.41,1.0,1.0,0.3898,-2.93,-5.11,0.5,6.0,1.0,1.0,0.0,2.0,1,1.0,1.0,0.2857,VOLUME,24
Charles Bassey,HOU,3,5.0,5.0,1.0,0.6667,0.697,0.0868,-0.43,-0.21,3.0,10.9,5.0,5.0,0.0,4.5,2,4.5,6.0,0.5133,EFFICIENCY,6
Charles Bassey,IND,1,0.0,0.0,0.0,0.0,0.0,-0.6102,-3.43,-8.11,0.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,VOLUME,441
Charles Bassey,LAC,1,2.0,2.0,0.0,0.3333,0.3333,-0.2769,-0.43,-5.11,3.0,6.0,2.0,2.0,0.0,2.0,0,2.0,2.0,0.46,MINUTES,466
Charles Bassey,LAL,3,6.0,4.0,5.29,0.75,0.75,0.1398,0.57,4.16,4.0,15.27,6.0,6.0,0.0,12.0,1,7.0,4.0,0.3925,MINUTES,2
Charles Bassey,MEM,3,7.0,5.0,4.36,0.6667,0.7172,0.107,0.57,0.56,4.0,11.67,7.0,7.0,0.0,7.0,0,8.5,4.0,0.4265,EFFICIENCY,432
Charles Bassey,MIA,2,5.5,5.5,4.95,0.5,0.5055,-0.1047,1.57,6.89,5.0,18.0,5.5,5.5,0.0,5.5,0,9.0,2.0,0.3305,VOLUME,434
Charles Bassey,MIL,2,5.0,5.0,1.41,0.8333,0.8333,0.2231,-0.43,-1.51,3.0,9.6,5.0,5.0,0.0,6.0,1,5.0,5.0,0.4318,EFFICIENCY,8
Charles Bassey,MIN,4,3.5,3.0,3.42,0.75,0.7883,0.1781,-1.43,-5.36,2.0,5.75,4.67,3.5,1.17,2.0,1,3.33,4.0,0.4424,MINUTES,20
Charles Bassey,NOP,2,10.0,10.0,8.49,0.5333,0.5531,-0.0571,4.07,0.89,7.5,12.0,10.0,10.0,0.0,10.0,0,16.0,4.0,0.3364,VOLUME,412
Charles Bassey,NYK,1,2.0,2.0,0.0,1.0,1.0,0.3898,-2.43,-6.11,1.0,5.0,2.0,2.0,0.0,2.0,1,2.0,2.0,0.46,VOLUME,59
Charles Bassey,OKC,1,12.0,12.0,0.0,0.8333,0.7732,0.163,2.57,9.89,6.0,21.0,12.0,12.0,0.0,12.0,0,12.0,12.0,0.46,VOLUME,508
Charles Bassey,PHI,1,0.0,0.0,0.0,0.0,0.0,-0.6102,-1.43,-4.11,2.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,MINUTES,474
Charles Bassey,POR,2,12.0,12.0,5.66,0.6875,0.7109,0.1007,4.57,4.89,8.0,16.0,12.0,12.0,0.0,12.0,0,16.0,8.0,0.3918,VOLUME,476
Charles Bassey,SAC,5,5.8,6.0,5.4,0.5217,0.556,-0.0543,1.17,3.93,4.6,15.04,9.0,5.8,3.2,10.0,2,7.67,3.0,0.5071,MINUTES,1
Charles Bassey,UTA,2,6.5,6.5,6.36,0.5,0.5047,-0.1056,2.57,4.89,6.0,16.0,6.5,6.5,0.0,6.5,0,11.0,2.0,0.3221,VOLUME,501
Chaz Lanier,ATL,1,9.0,9.0,0.0,0.4286,0.6429,0.2126,4.25,2.94,7.0,11.0,9.0,9.0,0.0,9.0,1,9.0,9.0,0.46,VOLUME,144
Chaz Lanier,BKN,2,1.5,1.5,2.12,0.25,0.375,-0.0553,-0.75,-3.56,2.0,4.5,1.5,1.5,0.0,1.5,2,1.5,1.5,0.2857,MINUTES,32
Chaz Lanier,BOS,1,0.0,0.0,0.0,0.0,0.0,-0.4303,-0.75,-3.06,2.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,MINUTES,167
Chaz Lanier,CHA,1,0.0,0.0,0.0,0.0,0.0,-0.4303,-2.75,-6.26,0.0,1.8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,1
Chaz Lanier,CHI,2,7.0,7.0,1.41,0.4444,0.6783,0.248,1.75,6.94,4.5,15.0,7.0,7.0,0.0,7.0,2,7.0,7.0,0.4528,VOLUME,94
Chaz Lanier,CLE,1,6.0,6.0,0.0,0.4,0.6,0.1697,2.25,3.94,5.0,12.0,6.0,6.0,0.0,6.0,1,6.0,6.0,0.46,VOLUME,166
Chaz Lanier,GSW,1,0.0,0.0,0.0,0.0,0.0,-0.4303,-0.75,3.94,2.0,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,MINUTES,22
Chaz Lanier,HOU,1,3.0,3.0,0.0,0.3333,0.5,0.0697,0.25,3.94,3.0,12.0,3.0,3.0,0.0,3.0,1,3.0,3.0,0.46,MINUTES,169
Chaz Lanier,IND,1,3.0,3.0,0.0,0.3333,0.5,0.0697,0.25,9.94,3.0,18.0,3.0,3.0,0.0,3.0,1,3.0,3.0,0.46,MINUTES,145
Chaz Lanier,LAL,1,2.0,2.0,0.0,0.0,1.1364,0.7061,-2.75,-5.06,0.0,3.0,2.0,2.0,0.0,2.0,1,2.0,2.0,0.46,VOLUME,102
Chaz Lanier,MIA,1,0.0,0.0,0.0,0.0,0.0,-0.4303,0.25,-0.06,3.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,EFFICIENCY,34
Chaz Lanier,MIL,3,1.0,0.0,1.73,0.2,0.3,-0.1303,-1.08,-4.03,1.67,4.03,1.0,1.0,0.0,1.0,3,1.5,0.0,0.3264,MINUTES,3
Chaz Lanier,MIN,1,2.0,2.0,0.0,1.0,1.0,0.5697,-1.75,-6.06,1.0,2.0,2.0,2.0,0.0,2.0,1,2.0,2.0,0.46,VOLUME,14
Chaz Lanier,NOP,1,6.0,6.0,0.0,0.5,0.6757,0.2454,1.25,2.14,4.0,10.2,6.0,6.0,0.0,6.0,1,6.0,6.0,0.46,MINUTES,16
Chaz Lanier,NYK,2,3.5,3.5,4.95,0.6,0.7,0.2697,-0.25,-2.56,2.5,5.5,3.5,3.5,0.0,3.5,2,3.5,3.5,0.2857,MINUTES,64
Chaz Lanier,OKC,1,0.0,0.0,0.0,0.0,0.0,-0.4303,1.25,4.74,4.0,12.8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,MINUTES,12
Chaz Lanier,ORL,2,2.0,2.0,0.0,0.25,0.25,-0.1803,1.25,1.44,4.0,9.5,2.0,2.0,0.0,2.0,2,2.0,2.0,0.52,EFFICIENCY,5
Chaz Lanier,PHI,3,2.0,0.0,3.46,0.2,0.3,-0.1303,0.58,0.64,3.33,8.7,2.0,2.0,0.0,2.0,3,3.0,0.0,0.3264,EFFICIENCY,7
Chaz Lanier,PHX,1,0.0,0.0,0.0,0.0,0.0,-0.4303,-1.75,-4.06,1.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,72
Chaz Lanier,SAC,1,2.0,2.0,0.0,0.5,0.5,0.0697,-0.75,-3.06,2.0,5.0,2.0,2.0,0.0,2.0,1,2.0,2.0,0.46,MINUTES,76
Chaz Lanier,SAS,1,0.0,0.0,0.0,0.0,0.0,-0.4303,-2.75,-7.06,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,37
Chaz Lanier,TOR,1,0.0,0.0,0.0,0.0,0.0,-0.4303,-0.75,-5.06,2.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,MINUTES,59
Chaz Lanier,WAS,2,4.0,4.0,5.66,0.375,0.5,0.0697,1.25,6.94,4.0,15.0,4.0,4.0,0.0,4.0,2,8.0,0.0,0.2857,MINUTES,23
Chet Holmgren,ATL,4,21.75,24.5,10.31,0.6087,0.7691,0.1326,0.41,-1.96,11.5,26.5,20.67,21.75,-1.08,27.5,2,24.5,19.0,0.5114,EFFICIENCY,103
Chet Holmgren,BKN,3,16.0,15.0,5.57,0.5,0.7126,0.076,-3.09,-1.79,8.0,26.67,16.0,16.0,0.0,13.0,2,15.0,16.5,0.4767,VOLUME,24
Chet Holmgren,BOS,3,15.67,14.0,6.66,0.5161,0.6324,-0.0041,-0.76,0.77,10.33,29.23,15.67,15.67,0.0,12.0,2,14.0,16.5,0.4607,NEUTRAL,17
Chet Holmgren,CHA,3,18.0,15.0,6.08,0.4884,0.5492,-0.0873,3.24,0.21,14.33,28.67,18.0,18.0,0.0,20.0,2,14.5,25.0,0.479,VOLUME,96
Chet Holmgren,CHI,3,12.67,12.0,8.02,0.4,0.4616,-0.1749,0.58,-1.46,11.67,27.0,12.67,12.67,0.0,12.0,1,5.0,16.5,0.4249,EFFICIENCY,39
Chet Holmgren,CLE,2,22.5,22.5,7.78,0.5333,0.6222,-0.0143,3.91,4.04,15.0,32.5,22.5,22.5,0.0,22.5,2,17.0,28.0,0.4172,VOLUME,48
Chet Holmgren,DAL,3,17.33,18.0,2.08,0.5714,0.6599,0.0234,0.58,-0.79,11.67,27.67,17.33,17.33,0.0,17.33,3,15.0,18.5,0.5371,MIXED,41
Chet Holmgren,DEN,6,15.17,14.5,5.49,0.4648,0.5519,-0.0846,0.74,3.71,11.83,32.17,12.33,13.2,-2.83,14.5,2,12.33,18.0,0.6537,MINUTES,43
Chet Holmgren,DET,2,17.5,17.5,6.36,0.52,0.6043,-0.0323,1.41,2.94,12.5,31.4,17.5,17.5,0.0,13.0,1,17.5,17.5,0.4133,MINUTES,12
Chet Holmgren,GSW,4,14.75,18.0,10.4,0.6875,0.8104,0.1739,-3.09,-6.96,8.0,21.5,19.67,14.75,4.92,19.67,3,11.5,18.0,0.4746,VOLUME,99
Chet Holmgren,HOU,6,20.5,19.0,6.89,0.5775,0.7266,0.0901,0.74,3.54,11.83,32.0,21.0,18.8,0.5,21.0,3,21.25,19.0,0.6594,MINUTES,63
Chet Holmgren,IND,2,20.0,20.0,7.07,0.4615,0.6053,-0.0312,1.91,7.54,13.0,36.0,20.0,20.0,0.0,20.0,2,25.0,15.0,0.4155,VOLUME,78
Chet Holmgren,LAC,4,18.25,16.5,9.54,0.5814,0.6987,0.0622,-0.34,1.84,10.75,30.3,21.0,18.25,2.75,21.0,3,22.0,17.0,0.5027,EFFICIENCY,3
Chet Holmgren,LAL,6,11.67,12.0,2.94,0.5192,0.6206,-0.016,-2.42,-5.01,8.67,23.45,11.67,12.0,0.0,11.5,4,10.5,14.0,0.6794,VOLUME,4
Chet Holmgren,MEM,2,12.5,12.5,12.02,0.4348,0.5048,-0.1317,0.41,-0.96,11.5,27.5,12.5,12.5,0.0,21.0,1,4.0,21.0,0.3239,EFFICIENCY,153
Chet Holmgren,MIA,2,15.0,15.0,1.41,0.52,0.5515,-0.0851,1.41,2.54,12.5,31.0,15.0,15.0,0.0,15.0,2,16.0,14.0,0.4855,MINUTES,84
Chet Holmgren,MIL,3,14.0,16.0,3.46,0.4667,0.5808,-0.0558,-1.09,2.87,10.0,31.33,14.0,14.0,0.0,13.0,2,16.0,13.0,0.5007,MINUTES,58
Chet Holmgren,MIN,6,15.33,14.5,3.93,0.5484,0.6579,0.0214,-0.76,0.54,10.33,29.0,16.67,16.2,1.33,15.5,4,16.5,14.75,0.6783,MIXED,27
Chet Holmgren,NOP,3,19.33,20.0,7.02,0.5789,0.6769,0.0404,1.58,1.87,12.67,30.33,19.33,19.33,0.0,23.0,2,16.0,26.0,0.4734,VOLUME,74
Chet Holmgren,NYK,2,22.0,22.0,8.49,0.5517,0.6858,0.0492,3.41,3.89,14.5,32.35,22.0,22.0,0.0,22.0,2,16.0,28.0,0.4087,VOLUME,13
Chet Holmgren,ORL,3,16.67,16.0,3.06,0.5556,0.593,-0.0436,0.91,-1.13,12.0,27.33,16.67,16.67,0.0,18.0,2,15.0,20.0,0.518,EFFICIENCY,25
Chet Holmgren,PHI,3,21.67,19.0,6.43,0.6154,0.734,0.0974,1.91,-1.13,13.0,27.33,21.67,21.67,0.0,23.0,2,24.0,17.0,0.4885,VOLUME,19
Chet Holmgren,PHX,5,20.0,22.0,4.53,0.5965,0.7213,0.0848,0.31,-0.26,11.4,28.2,18.33,20.0,-1.67,19.5,4,23.5,17.67,0.6262,EFFICIENCY,59
Chet Holmgren,POR,4,10.5,9.0,6.45,0.4722,0.5087,-0.1278,-2.09,-3.96,9.0,24.5,12.0,10.5,1.5,12.0,3,8.5,12.5,0.4877,VOLUME,101
Chet Holmgren,SAC,3,16.33,18.0,5.69,0.5526,0.6029,-0.0337,1.58,-0.13,12.67,28.33,16.33,16.33,0.0,15.5,2,21.0,14.0,0.4767,VOLUME,143
Chet Holmgren,SAS,5,12.2,10.0,5.45,0.4634,0.6018,-0.0347,-2.89,-0.26,8.2,28.2,8.33,12.2,-3.87,10.5,4,13.5,7.0,0.5765,VOLUME,88
Chet Holmgren,TOR,3,7.33,7.0,3.51,0.4348,0.4523,-0.1842,-3.42,-1.46,7.67,27.0,7.33,7.33,0.0,9.0,2,7.5,7.0,0.4505,VOLUME,46
Chet Holmgren,UTA,5,20.0,21.0,5.39,0.5857,0.631,-0.0055,2.91,-0.42,14.0,28.04,23.0,20.0,3.0,20.0,4,22.0,18.67,0.6151,VOLUME,6
Chet Holmgren,WAS,1,18.0,18.0,0.0,0.6667,0.7732,0.1367,-2.09,-1.46,9.0,27.0,18.0,18.0,0.0,18.0,1,18.0,18.0,0.46,VOLUME,21
Chris Boucher,ATL,3,16.33,17.0,7.02,0.6522,0.8402,0.2391,0.97,0.76,7.67,17.0,16.33,16.33,0.0,16.33,0,9.0,20.0,0.4597,EFFICIENCY,441
Chris Boucher,BKN,2,3.0,3.0,0.0,0.2857,0.4286,-0.1725,-3.19,-4.24,3.5,12.0,3.0,3.0,0.0,3.0,0,3.0,3.0,0.52,VOLUME,465
Chris Boucher,BOS,4,8.75,7.5,4.35,0.5,0.6206,0.0195,-0.19,0.01,6.5,16.25,6.67,8.75,-2.08,8.75,0,6.5,11.0,0.5072,NEUTRAL,410
Chris Boucher,CHA,1,13.0,13.0,0.0,0.6,0.65,0.0489,3.31,0.76,10.0,17.0,13.0,13.0,0.0,13.0,0,13.0,13.0,0.46,VOLUME,528
Chris Boucher,CHI,1,11.0,11.0,0.0,0.5,0.5392,-0.0619,1.31,4.76,8.0,21.0,11.0,11.0,0.0,11.0,0,11.0,11.0,0.46,MINUTES,481
Chris Boucher,CLE,3,17.0,18.0,6.56,0.5667,0.7413,0.1402,3.31,4.1,10.0,20.33,17.0,17.0,0.0,17.0,0,18.0,16.5,0.4687,VOLUME,457
Chris Boucher,DEN,2,3.0,3.0,1.41,0.3333,0.3333,-0.2678,-2.19,-2.24,4.5,14.0,3.0,3.0,0.0,3.0,0,4.0,2.0,0.3918,VOLUME,523
Chris Boucher,DET,4,6.5,6.0,6.61,0.4545,0.5793,-0.0218,-1.19,0.01,5.5,16.25,8.0,6.5,1.5,0.0,1,2.0,8.0,0.4384,MIXED,167
Chris Boucher,GSW,1,18.0,18.0,0.0,0.7778,0.9109,0.3098,2.31,5.76,9.0,22.0,18.0,18.0,0.0,18.0,0,18.0,18.0,0.46,VOLUME,453
Chris Boucher,HOU,3,7.67,4.0,6.35,0.4167,0.4705,-0.1306,1.31,0.43,8.0,16.67,7.67,7.67,0.0,4.0,1,9.5,4.0,0.3988,EFFICIENCY,161
Chris Boucher,IND,3,3.33,4.0,3.06,0.3077,0.3602,-0.2409,-2.36,0.76,4.33,17.0,3.33,3.33,0.0,3.33,0,5.0,0.0,0.3887,VOLUME,409
Chris Boucher,LAC,2,11.5,11.5,3.54,0.5294,0.599,-0.0021,1.81,3.76,8.5,20.0,11.5,11.5,0.0,11.5,0,9.0,14.0,0.4259,VOLUME,433
Chris Boucher,LAL,2,13.5,13.5,6.36,0.6,0.712,0.1109,0.81,0.76,7.5,17.0,13.5,13.5,0.0,13.5,0,9.0,18.0,0.3918,EFFICIENCY,517
Chris Boucher,MEM,2,8.5,8.5,9.19,0.4667,0.5505,-0.0506,0.81,0.76,7.5,17.0,8.5,8.5,0.0,2.0,1,2.0,15.0,0.3122,EFFICIENCY,150
Chris Boucher,MIA,3,5.0,4.0,2.65,0.2353,0.3819,-0.2192,-1.03,-1.9,5.67,14.33,5.0,5.0,0.0,5.0,0,6.0,3.0,0.4416,EFFICIENCY,414
Chris Boucher,MIL,2,9.0,9.0,4.24,0.5,0.5625,-0.0386,1.31,1.26,8.0,17.5,9.0,9.0,0.0,9.0,0,9.0,9.0,0.3918,EFFICIENCY,449
Chris Boucher,MIN,2,13.0,13.0,12.73,0.4286,0.5118,-0.0893,3.81,4.76,10.5,21.0,13.0,13.0,0.0,13.0,0,22.0,4.0,0.3221,VOLUME,506
Chris Boucher,NOP,3,4.67,0.0,8.08,0.3333,0.4667,-0.1344,-1.69,-5.24,5.0,11.0,4.67,4.67,0.0,0.0,1,14.0,0.0,0.3264,VOLUME,166
Chris Boucher,NYK,3,8.67,10.0,8.08,0.6923,0.9366,0.3355,-2.36,-3.57,4.33,12.67,8.67,8.67,0.0,0.0,1,8.67,8.67,0.387,VOLUME,169
